Region,Year,Age_Group,Population_Total
Tandjile,2019,15-19,204832.0
Tandjile,2019,20-24,323176.0
Tandjile,2019,25-29,380524.0
Tandjile,2019,30-34,105281.0
Tandjile,2020,0-4,0.0
Tandjile,2020,5-9,0.0
Tandjile,2020,10-14,292326.0
Tandjile,2020,15-19,0.0
Tandjile,2020,20-24,192699.0
Tandjile,2020,25-29,15566.0
Tandjile,2020,30-34,214739.0
Tandjile,2021,0-4,0.0
Tandjile,2021,5-9,118452.0
Tandjile,2021,10-14,29246.0
Tandjile,2021,15-19,123618.0
Tandjile,2021,20-24,0.0
Tandjile,2021,25-29,171645.0
Tandjile,2021,30-34,29153.0
Tandjile,2022,0-4,169823.0
Tandjile,2022,5-9,437794.0
Tandjile,2022,10-14,285026.0
Tandjile,2022,15-19,0.0
Tandjile,2022,20-24,144487.0
Tandjile,2022,25-29,42843.0
Tandjile,2022,30-34,303687.0
Tandjile,2023,0-4,28269.0
Tandjile,2023,5-9,184124.0
Tandjile,2023,10-14,246360.0
Tandjile,2023,15-19,375304.0
Tandjile,2023,20-24,216177.0
Tandjile,2023,25-29,196103.0
Tandjile,2023,30-34,487906.0
Tandjile,2024,0-4,13383.0
Tandjile,2024,5-9,490574.0
Tandjile,2024,10-14,16619.0
Tandjile,2024,15-19,424407.0
Tandjile,2024,20-24,65257.0
Tandjile,2024,25-29,50422.0
Tandjile,2024,30-34,266588.0
Tandjile,2025,0-4,0.0
Tandjile,2025,5-9,227536.0
Tandjile,2025,10-14,136878.0
Tandjile,2025,15-19,439381.0
Tandjile,2025,20-24,108657.0
Tandjile,2025,25-29,333480.0
Tandjile,2025,30-34,1193430000.0
Tandjile,2026,0-4,10014.0
Tandjile,2026,5-9,152336.0
Tandjile,2026,10-14,384040.0
Tandjile,2026,15-19,456085.0
Tandjile,2026,20-24,271802.0
Tandjile,2026,25-29,0.0
Tandjile,2026,30-34,87881.0
Tandjile,2027,0-4,269926.0
Tandjile,2027,5-9,103897.0
Tandjile,2027,10-14,367045.0
Tandjile,2027,15-19,330179.0
Tandjile,2027,20-24,233772.0
Tandjile,2027,25-29,157881.0
Tandjile,2027,30-34,103811.0
Tandjile,2028,0-4,0.0
Tandjile,2028,5-9,482502.0
Tandjile,2028,10-14,442642.0
Tandjile,2028,15-19,368179.0
Tandjile,2028,20-24,91776.0
Tandjile,2028,25-29,0.0
Tandjile,2028,30-34,430806.0
Tandjile,2029,0-4,124850.0
Tandjile,2029,5-9,443551.0
Tandjile,2029,10-14,429381.0
Tandjile,2029,15-19,80644.0
Tandjile,2029,20-24,431021.0
Tandjile,2029,25-29,281974.0
Tandjile,2029,30-34,157468.0
Tandjile,2030,0-4,82705.0
Tandjile,2030,5-9,242573.0
Tandjile,2030,10-14,428352.0
Tandjile,2030,15-19,32716.0
Tandjile,2030,20-24,305258.0
Tandjile,2030,25-29,130119.0
Tandjile,2030,30-34,144101.0
Tandjile,2031,0-4,406392.0
Tandjile,2031,5-9,488420.0
Tandjile,2031,10-14,0.0
Tandjile,2031,15-19,0.0
Tandjile,2031,20-24,491257.0
Tandjile,2031,25-29,248265.0
Tandjile,2031,30-34,415131.0
Tandjile,2032,0-4,0.0
Tandjile,2032,5-9,383230.0
Tandjile,2032,10-14,308720.0
Tandjile,2032,15-19,928465000.0
Tandjile,2032,20-24,44573.0
Tandjile,2032,25-29,247764.0
Tandjile,2032,30-34,203248.0
Tandjile,2033,0-4,168444.0
Tandjile,2033,5-9,319247.0
Tandjile,2033,10-14,441917.0
Tandjile,2033,15-19,202794.0
Tandjile,2033,20-24,317070.0
Tandjile,2033,25-29,285596.0
Tandjile,2033,30-34,366265.0
Tandjile,2034,0-4,395899.0
Tandjile,2034,5-9,227047.0
Tandjile,2034,10-14,134048.0
Tandjile,2034,15-19,407999.0
Tandjile,2034,20-24,443323.0
Tandjile,2034,25-29,444560000.0
Tandjile,2034,30-34,128960.0
Tandjile,2035,0-4,342030.0
Tandjile,2035,5-9,227636.0
Tandjile,2035,10-14,0.0
Tandjile,2035,15-19,49085.0
Tandjile,2035,20-24,16687.0
Tandjile,2035,25-29,375000.0
Tandjile,2035,30-34,221435.0
Tandjile,2036,0-4,419083.0
Tandjile,2036,5-9,188480.0
Tandjile,2036,10-14,252568.0
Tandjile,2036,15-19,0.0
Tandjile,2036,20-24,360382.0
Tandjile,2036,25-29,295574.0
Tandjile,2036,30-34,411268.0
Tandjile,2037,0-4,166124.0
Tandjile,2037,5-9,344747.0
Tandjile,2037,10-14,43370.0
Tandjile,2037,15-19,248760.0
Tandjile,2037,20-24,476297.0
Tandjile,2037,25-29,303933.0
Tandjile,2037,30-34,277894.0
Tandjile,2038,0-4,496703.0
Tandjile,2038,5-9,0.0
Tandjile,2038,10-14,167488.0
Tandjile,2038,15-19,332548.0
Tandjile,2038,20-24,109314.0
Tandjile,2038,25-29,44852.0
Tandjile,2038,30-34,289983.0
Tandjile,2039,0-4,266810.0
Tandjile,2039,5-9,222379.0
Tandjile,2039,10-14,193222.0
Tandjile,2039,15-19,227456.0
Tandjile,2039,20-24,277985.0
Tandjile,2039,25-29,377601.0
Tandjile,2039,30-34,279369.0
Tibesti,1990,0-4,192885.0
Tibesti,1990,5-9,410539.0
Tibesti,1990,10-14,0.0
Tibesti,1990,15-19,462338.0
Tibesti,1990,20-24,244833.0
Tibesti,1990,25-29,0.0
Tibesti,1990,30-34,279096.0
Tibesti,1991,0-4,112529.0
Tibesti,1991,5-9,453912.0
Tibesti,1991,10-14,163766.0
Tibesti,1991,15-19,437990.0
Tibesti,1991,20-24,355861.0
Tibesti,1991,25-29,110818.0
Tibesti,1991,30-34,426253.0
Tibesti,1992,0-4,26929.0
Tibesti,1992,5-9,206988.0
Tibesti,1992,10-14,368938.0
Tibesti,1992,15-19,82828.0
Tibesti,1992,20-24,32826.0
Tibesti,1992,25-29,350541.0
Tibesti,1992,30-34,368284.0
Tibesti,1993,0-4,93072.0
Tibesti,1993,5-9,36234.0
Tibesti,1993,10-14,450795.0
Tibesti,1993,15-19,296355.0
Tibesti,1993,20-24,51274.0
Tibesti,1993,25-29,404041.0
Tibesti,1993,30-34,415320.0
Tibesti,1994,0-4,406179.0
Tibesti,1994,5-9,142681.0
Tibesti,1994,10-14,403044.0
Tibesti,1994,15-19,132164.0
Tibesti,1994,20-24,279895.0
Tibesti,1994,25-29,347974.0
Tibesti,1994,30-34,439081.0
Tibesti,1995,0-4,0.0
Tibesti,1995,5-9,207352.0
Tibesti,1995,10-14,110232.0
Tibesti,1995,15-19,312690.0
Tibesti,1995,20-24,468647.0
Tibesti,1995,25-29,241562.0
Tibesti,1995,30-34,139698.0
Tibesti,1996,0-4,172233.0
Tibesti,1996,5-9,203155.0
Tibesti,1996,10-14,434558.0
Tibesti,1996,15-19,42504.0
Tibesti,1996,20-24,0.0
Tibesti,1996,25-29,213106.0
Tibesti,1996,30-34,407061.0
Tibesti,1997,0-4,260988.0
Tibesti,1997,5-9,383412.0
Tibesti,1997,10-14,241967.0
Tibesti,1997,15-19,144139.0
Tibesti,1997,20-24,253020.0
Tibesti,1997,25-29,256605.0
Tibesti,1997,30-34,382009.0
Tibesti,1998,0-4,47131.0
Tibesti,1998,5-9,489661.0
Tibesti,1998,10-14,397724.0
Tibesti,1998,15-19,109056.0
Tibesti,1998,20-24,285589.0
Tibesti,1998,25-29,361240.0
Tibesti,1998,30-34,158780.0
Tibesti,1999,0-4,497334.0
Tibesti,1999,5-9,150960.0
Tibesti,1999,10-14,297895.0
Tibesti,1999,15-19,204033.0
Tibesti,1999,20-24,498034.0
Tibesti,1999,25-29,90812.0
Tibesti,1999,30-34,368340.0
Tibesti,2000,0-4,86832.0
Tibesti,2000,5-9,116073.0
Tibesti,2000,10-14,445835.0
Tibesti,2000,15-19,103849.0
Tibesti,2000,20-24,120194.0
Tibesti,2000,25-29,429897.0
Tibesti,2000,30-34,392146.0
Tibesti,2001,0-4,463855.0
Tibesti,2001,5-9,271160.0
Tibesti,2001,10-14,155053.0
Tibesti,2001,15-19,469456.0
Tibesti,2001,20-24,30307.0
Tibesti,2001,25-29,91610.0
Tibesti,2001,30-34,409221.0
Tibesti,2002,0-4,461050.0
Tibesti,2002,5-9,59908.0
Tibesti,2002,10-14,0.0
Tibesti,2002,15-19,269895.0
Tibesti,2002,20-24,277213.0
Tibesti,2002,25-29,392000.0
Tibesti,2002,30-34,225759.0
Tibesti,2003,0-4,42393.0
Tibesti,2003,5-9,442459.0
Tibesti,2003,10-14,79261.0
Tibesti,2003,15-19,1983510000.0
Tibesti,2003,20-24,160138.0
Tibesti,2003,25-29,469073.0
Tibesti,2003,30-34,323675.0
Tibesti,2004,0-4,257506.0
Tibesti,2004,5-9,452847.0
Tibesti,2004,10-14,2265195000.0
Tibesti,2004,15-19,250524.0
Tibesti,2004,20-24,0.0
Tibesti,2004,25-29,436977.0
Tibesti,2004,30-34,491198.0
Tibesti,2005,0-4,126362.0
Tibesti,2005,5-9,143801.0
Tibesti,2005,10-14,71068.0
Tibesti,2005,15-19,111954.0
Tibesti,2005,20-24,252200.0
Tibesti,2005,25-29,389653.0
Tibesti,2005,30-34,427140.0
Tibesti,2006,0-4,163461.0
Tibesti,2006,5-9,110634.0
Tibesti,2006,10-14,27525.0
Tibesti,2006,15-19,207555.0
Tibesti,2006,20-24,0.0
Tibesti,2006,25-29,0.0
Tibesti,2006,30-34,224543.0
Tibesti,2007,0-4,270900.0
Tibesti,2007,5-9,488467.0
Tibesti,2007,10-14,423795.0
Tibesti,2007,15-19,188913.0
Tibesti,2007,20-24,178063.0
Tibesti,2007,25-29,80674.0
Tibesti,2007,30-34,439120.0
Tibesti,2008,0-4,338133.0
Tibesti,2008,5-9,195879.0
Tibesti,2008,10-14,362140.0
Tibesti,2008,15-19,87258.0
Tibesti,2008,20-24,117000.0
Tibesti,2008,25-29,77546.0
Tibesti,2008,30-34,298702.0
Tibesti,2009,0-4,321419.0
Tibesti,2009,5-9,54217.0
Tibesti,2009,10-14,196129.0
Tibesti,2009,15-19,132766.0
Tibesti,2009,20-24,165446.0
Tibesti,2009,25-29,323774.0
Tibesti,2009,30-34,290337.0
Tibesti,2010,0-4,269063.0
Tibesti,2010,5-9,142419.0
Tibesti,2010,10-14,401061.0
Tibesti,2010,15-19,115375.0
Tibesti,2010,20-24,374765.0
Tibesti,2010,25-29,50707.0
Tibesti,2010,30-34,0.0
Tibesti,2011,0-4,319613.0
Tibesti,2011,5-9,339316.0
Tibesti,2011,10-14,430429.0
Tibesti,2011,15-19,394537.0
Tibesti,2011,20-24,416054.0
Tibesti,2011,25-29,254418.0
Tibesti,2011,30-34,69101.0
Tibesti,2012,0-4,100650.0
Tibesti,2012,5-9,52017.0
Tibesti,2012,10-14,396046.0
Tibesti,2012,15-19,210959.0
Tibesti,2012,20-24,308498.0
Tibesti,2012,25-29,282314.0
Tibesti,2012,30-34,85026.0
Tibesti,2013,0-4,111850.0
Tibesti,2013,5-9,348499.0
Tibesti,2013,10-14,79080.0
Tibesti,2013,15-19,0.0
Tibesti,2013,20-24,821760000.0
Tibesti,2013,25-29,312065.0
Tibesti,2013,30-34,0.0
Tibesti,2014,0-4,129179.0
Tibesti,2014,5-9,43589.0
Tibesti,2014,10-14,145497.0
Tibesti,2014,15-19,275444.0
Tibesti,2014,20-24,171473.0
Tibesti,2014,25-29,21114.0
Tibesti,2014,30-34,251188.0
Tibesti,2015,0-4,400862.0
Tibesti,2015,5-9,172483.0
Tibesti,2015,10-14,375599.0
Tibesti,2015,15-19,82657.0
Tibesti,2015,20-24,14168.0
Tibesti,2015,25-29,225695.0
Tibesti,2015,30-34,31665.0
Tibesti,2016,0-4,0.0
Tibesti,2016,5-9,372359.0
Tibesti,2016,10-14,10736.0
Tibesti,2016,15-19,240036.0
Tibesti,2016,20-24,308059.0
Tibesti,2016,25-29,363150.0
Tibesti,2016,30-34,404533.0
Tibesti,2017,0-4,308499.0
Tibesti,2017,5-9,96165.0
Tibesti,2017,10-14,2112130000.0
Tibesti,2017,15-19,146152.0
Tibesti,2017,20-24,13347.0
Tibesti,2017,25-29,448527.0
Tibesti,2017,30-34,140904.0
Tibesti,2018,0-4,16908.0
Tibesti,2018,5-9,84853.0
Tibesti,2018,10-14,498127.0
Tibesti,2018,15-19,70701.0
Tibesti,2018,20-24,344640.0
Tibesti,2018,25-29,430157.0
Tibesti,2018,30-34,0.0
Tibesti,2019,0-4,936925000.0
Tibesti,2019,5-9,79247.0
Tibesti,2019,10-14,404631.0
Tibesti,2019,15-19,259040.0
Tibesti,2019,20-24,404663.0
Tibesti,2019,25-29,109095.0
Tibesti,2019,30-34,271073.0
Tibesti,2020,0-4,493174.0
Tibesti,2020,5-9,491956.0
Tibesti,2020,10-14,473852.0
Tibesti,2020,15-19,199000.0
Tibesti,2020,20-24,357923.0
Tibesti,2020,25-29,317442.0
Tibesti,2020,30-34,0.0
Tibesti,2021,0-4,472545.0
Tibesti,2021,5-9,246414.0
Tibesti,2021,10-14,386725.0
Tibesti,2021,15-19,0.0
Tibesti,2021,20-24,290326.0
Tibesti,2021,25-29,0.0
Tibesti,2021,30-34,432520.0
Tibesti,2022,0-4,336739.0
Tibesti,2022,5-9,335342.0
Tibesti,2022,10-14,400181.0
Tibesti,2022,15-19,240262.0
Tibesti,2022,20-24,168081.0
Tibesti,2022,25-29,296650.0
Tibesti,2022,30-34,141934.0
Tibesti,2023,0-4,243058.0
Tibesti,2023,5-9,367381.0
Tibesti,2023,10-14,0.0
Tibesti,2023,15-19,290731.0
Tibesti,2023,20-24,164646.0
Tibesti,2023,25-29,0.0
Tibesti,2023,30-34,272770.0
Tibesti,2024,0-4,433834.0
Tibesti,2024,5-9,0.0
Tibesti,2024,10-14,272066.0
Tibesti,2024,15-19,66922.0
Tibesti,2024,20-24,448243.0
Tibesti,2024,25-29,60174.0
Tibesti,2024,30-34,286015.0
Tibesti,2025,0-4,21167.0
Tibesti,2025,5-9,87694.0
Tibesti,2025,10-14,0.0
Tibesti,2025,15-19,282369.0
Tibesti,2025,20-24,102054.0
Tibesti,2025,25-29,460335.0
Tibesti,2025,30-34,189936.0
Tibesti,2026,0-4,188246.0
Tibesti,2026,5-9,82723.0
Tibesti,2026,10-14,453986.0
Tibesti,2026,15-19,262187.0
Tibesti,2026,20-24,79984.0
Tibesti,2026,25-29,427633.0
Tibesti,2026,30-34,153902.0
Tibesti,2027,0-4,267777.0
Tibesti,2027,5-9,89315.0
Tibesti,2027,10-14,177327.0
Tibesti,2027,15-19,397997.0
Tibesti,2027,20-24,0.0
Tibesti,2027,25-29,194461.0
Tibesti,2027,30-34,0.0
Tibesti,2028,0-4,223568.0
Tibesti,2028,5-9,270379.0
Tibesti,2028,10-14,257557.0
Tibesti,2028,15-19,492595.0
Tibesti,2028,20-24,112342.0
Tibesti,2028,25-29,106342.0
Tibesti,2028,30-34,491198.0
Tibesti,2029,0-4,163022.0
Tibesti,2029,5-9,452194.0
Tibesti,2029,10-14,386908.0
Tibesti,2029,15-19,0.0
Tibesti,2029,20-24,175519.0
Tibesti,2029,25-29,403475.0
Tibesti,2029,30-34,280016.0
Tibesti,2030,0-4,257555.0
Tibesti,2030,5-9,349462.0
Tibesti,2030,10-14,459604.0
Tibesti,2030,15-19,289351.0
Tibesti,2030,20-24,409329.0
Tibesti,2030,25-29,158075.0
Tibesti,2030,30-34,211832.0
Tibesti,2031,0-4,338705.0
Tibesti,2031,5-9,51491.0
Tibesti,2031,10-14,300905.0
Tibesti,2031,15-19,0.0
Tibesti,2031,20-24,111027.0
Tibesti,2031,25-29,453096.0
Tibesti,2031,30-34,361294.0
Tibesti,2032,0-4,172580.0
Tibesti,2032,5-9,481226.0
Tibesti,2032,10-14,420781.0
Tibesti,2032,15-19,98593.0
Tibesti,2032,20-24,196904.0
Tibesti,2032,25-29,46352.0
Tibesti,2032,30-34,351620.0
Tibesti,2033,0-4,341787.0
Tibesti,2033,5-9,411712.0
Tibesti,2033,10-14,250859.0
Tibesti,2033,15-19,461925.0
Tibesti,2033,20-24,140692.0
Tibesti,2033,25-29,439810.0
Tibesti,2033,30-34,111355.0
Tibesti,2034,0-4,0.0
Tibesti,2034,5-9,90585.0
Tibesti,2034,10-14,260248.0
Tibesti,2034,15-19,172811.0
Tibesti,2034,20-24,333103.0
Tibesti,2034,25-29,140868.0
Tibesti,2034,30-34,173783.0
Tibesti,2035,0-4,49557.0
Tibesti,2035,5-9,39563.0
Tibesti,2035,10-14,430143.0
Tibesti,2035,15-19,444073.0
Tibesti,2035,20-24,0.0
Tibesti,2035,25-29,125111.0
Tibesti,2035,30-34,241164.0
Tibesti,2036,0-4,93237.0
Tibesti,2036,5-9,115932.0
Tibesti,2036,10-14,258050.0
Tibesti,2036,15-19,188165.0
Tibesti,2036,20-24,149557.0
Tibesti,2036,25-29,255149.0
Tibesti,2036,30-34,455480.0
Tibesti,2037,0-4,492760.0
Tibesti,2037,5-9,176620.0
Tibesti,2037,10-14,85864.0
Tibesti,2037,15-19,215923.0
Tibesti,2037,20-24,161557.0
Tibesti,2037,25-29,460309.0
Tibesti,2037,30-34,222694.0
Tibesti,2038,0-4,2249580000.0
Tibesti,2038,5-9,363124.0
Tibesti,2038,10-14,0.0
Tibesti,2038,15-19,490288.0
Tibesti,2038,20-24,186889.0
Tibesti,2038,25-29,185257.0
Tibesti,2038,30-34,344759.0
Tibesti,2039,0-4,0.0
Tibesti,2039,5-9,41107.0
Tibesti,2039,10-14,296433.0
Tibesti,2039,15-19,75342.0
Tibesti,2039,20-24,187797.0
Tibesti,2039,25-29,150696.0
Tibesti,2039,30-34,314893.0
Wadi Fira,1990,0-4,36101.0
Wadi Fira,1990,5-9,367949.0
Wadi Fira,1990,10-14,32350.0
Wadi Fira,1990,15-19,313052.0
Wadi Fira,1990,20-24,492359.0
Wadi Fira,1990,25-29,104727.0
Wadi Fira,1990,30-34,245879.0
Wadi Fira,1991,0-4,383587.0
Wadi Fira,1991,5-9,1369060000.0
Wadi Fira,1991,10-14,152342.0
Wadi Fira,1991,15-19,170910.0
Wadi Fira,1991,20-24,224612.0
Wadi Fira,1991,25-29,0.0
Wadi Fira,1991,30-34,196569.0
Wadi Fira,1992,0-4,182117.0
Wadi Fira,1992,5-9,227449.0
Wadi Fira,1992,10-14,141443.0
Wadi Fira,1992,15-19,193863.0
Wadi Fira,1992,20-24,27347.0
Wadi Fira,1992,25-29,0.0
Wadi Fira,1992,30-34,263851.0
Wadi Fira,1993,0-4,362740.0
Wadi Fira,1993,5-9,139028.0
Wadi Fira,1993,10-14,27991.0
Wadi Fira,1993,15-19,0.0
Wadi Fira,1993,20-24,221194.0
Wadi Fira,1993,25-29,282765.0
Wadi Fira,1993,30-34,299181.0
Wadi Fira,1994,0-4,496490.0
Wadi Fira,1994,5-9,33528.0
Wadi Fira,1994,10-14,292541.0
Wadi Fira,1994,15-19,424269.0
Wadi Fira,1994,20-24,227579.0
Wadi Fira,1994,25-29,145370.0
Wadi Fira,1994,30-34,452998.0
Wadi Fira,1995,0-4,91033.0
Wadi Fira,1995,5-9,12663.0
Wadi Fira,1995,10-14,370222.0
Wadi Fira,1995,15-19,0.0
Wadi Fira,1995,20-24,411515.0
Wadi Fira,1995,25-29,496320.0
Wadi Fira,1995,30-34,292623.0
Wadi Fira,1996,0-4,332480.0
Wadi Fira,1996,5-9,110030.0
Wadi Fira,1996,10-14,0.0
Wadi Fira,1996,15-19,396836.0
Wadi Fira,1996,20-24,43408.0
Wadi Fira,1996,25-29,0.0
Wadi Fira,1996,30-34,143399.0
Wadi Fira,1997,0-4,388897.0
Wadi Fira,1997,5-9,147080.0
Wadi Fira,1997,10-14,399975.0
Wadi Fira,1997,15-19,40007.0
Wadi Fira,1997,20-24,365210.0
Wadi Fira,1997,25-29,197459.0
Wadi Fira,1997,30-34,497471.0
Wadi Fira,1998,0-4,336710.0
Wadi Fira,1998,5-9,76675.0
Wadi Fira,1998,10-14,205288.0
Wadi Fira,1998,15-19,462148.0
Wadi Fira,1998,20-24,431478.0
Wadi Fira,1998,25-29,140179.0
Wadi Fira,1998,30-34,425736.0
Wadi Fira,1999,0-4,382812.0
Wadi Fira,1999,5-9,323410.0
Wadi Fira,1999,10-14,226329.0
Wadi Fira,1999,15-19,269743.0
Wadi Fira,1999,20-24,420277.0
Wadi Fira,1999,25-29,159332.0
Wadi Fira,1999,30-34,0.0
Wadi Fira,2000,0-4,362947.0
Wadi Fira,2000,5-9,453635.0
Wadi Fira,2000,10-14,409141.0
Wadi Fira,2000,15-19,0.0
Wadi Fira,2000,20-24,290466.0
Wadi Fira,2000,25-29,31877.0
Wadi Fira,2000,30-34,139643.0
Wadi Fira,2001,0-4,61797.0
Wadi Fira,2001,5-9,47538.0
Wadi Fira,2001,10-14,0.0
Wadi Fira,2001,15-19,379700.0
Wadi Fira,2001,20-24,264490.0
Wadi Fira,2001,25-29,24512.0
Wadi Fira,2001,30-34,302889.0
Wadi Fira,2002,0-4,2424100000.0
Wadi Fira,2002,5-9,325920.0
Wadi Fira,2002,10-14,481808.0
Wadi Fira,2002,15-19,957350000.0
Wadi Fira,2002,20-24,249004.0
Wadi Fira,2002,25-29,466755.0
Wadi Fira,2002,30-34,158882.0
Wadi Fira,2003,0-4,58380.0
Wadi Fira,2003,5-9,483659.0
Wadi Fira,2003,10-14,499755000.0
Wadi Fira,2003,15-19,431616.0
Wadi Fira,2003,20-24,0.0
Wadi Fira,2003,25-29,382282.0
Wadi Fira,2003,30-34,169251.0
Wadi Fira,2004,0-4,462576.0
Wadi Fira,2004,5-9,484247.0
Wadi Fira,2004,10-14,119257.0
Wadi Fira,2004,15-19,296110.0
Wadi Fira,2004,20-24,353057.0
Wadi Fira,2004,25-29,330338.0
Wadi Fira,2004,30-34,84651.0
Wadi Fira,2005,0-4,207030.0
Wadi Fira,2005,5-9,78774.0
Wadi Fira,2005,10-14,314727.0
Wadi Fira,2005,15-19,0.0
Wadi Fira,2005,20-24,493382.0
Wadi Fira,2005,25-29,2459120000.0
Wadi Fira,2005,30-34,0.0
Wadi Fira,2006,0-4,347201.0
Wadi Fira,2006,5-9,119379.0
Wadi Fira,2006,10-14,0.0
Wadi Fira,2006,15-19,177900.0
Wadi Fira,2006,20-24,365630000.0
Wadi Fira,2006,25-29,268460.0
Wadi Fira,2006,30-34,287520.0
Wadi Fira,2007,0-4,1920860000.0
Wadi Fira,2007,5-9,141310.0
Wadi Fira,2007,10-14,447590.0
Wadi Fira,2007,15-19,359669.0
Wadi Fira,2007,20-24,314552.0
Wadi Fira,2007,25-29,282639.0
Wadi Fira,2007,30-34,0.0
Wadi Fira,2008,0-4,180234.0
Wadi Fira,2008,5-9,0.0
Wadi Fira,2008,10-14,292217.0
Wadi Fira,2008,15-19,192618.0
Wadi Fira,2008,20-24,182276.0
Wadi Fira,2008,25-29,220492.0
Wadi Fira,2008,30-34,447513.0
Wadi Fira,2009,0-4,201728.0
Wadi Fira,2009,5-9,161646.0
Wadi Fira,2009,10-14,321627.0
Wadi Fira,2009,15-19,232285.0
Wadi Fira,2009,20-24,180373.0
Wadi Fira,2009,25-29,92181.0
Wadi Fira,2009,30-34,326007.0
Wadi Fira,2010,0-4,76349.0
Wadi Fira,2010,5-9,329832.0
Wadi Fira,2010,10-14,281171.0
Wadi Fira,2010,15-19,220898.0
Wadi Fira,2010,20-24,145228.0
Wadi Fira,2010,25-29,196100.0
Wadi Fira,2010,30-34,203995.0
Wadi Fira,2011,0-4,0.0
Wadi Fira,2011,5-9,360065.0
Wadi Fira,2011,10-14,391159.0
Wadi Fira,2011,15-19,163727.0
Wadi Fira,2011,20-24,403722.0
Wadi Fira,2011,25-29,135070.0
Wadi Fira,2011,30-34,113548.0
Wadi Fira,2012,0-4,382599.0
Wadi Fira,2012,5-9,340085.0
Wadi Fira,2012,10-14,334812.0
Wadi Fira,2012,15-19,263422.0
Wadi Fira,2012,20-24,193852.0
Wadi Fira,2012,25-29,321720.0
Wadi Fira,2012,30-34,266570.0
Wadi Fira,2013,0-4,0.0
Wadi Fira,2013,5-9,389839.0
Wadi Fira,2013,10-14,301319.0
Wadi Fira,2013,15-19,60356.0
Wadi Fira,2013,20-24,58211.0
Wadi Fira,2013,25-29,210328.0
Wadi Fira,2013,30-34,443540.0
Wadi Fira,2014,0-4,431178.0
Wadi Fira,2014,5-9,300493.0
Wadi Fira,2014,10-14,32921.0
Wadi Fira,2014,15-19,484548.0
Wadi Fira,2014,20-24,356782.0
Wadi Fira,2014,25-29,442962.0
Wadi Fira,2014,30-34,142854.0
Wadi Fira,2015,0-4,185705.0
Wadi Fira,2015,5-9,56965.0
Wadi Fira,2015,10-14,118405.0
Wadi Fira,2015,15-19,193769.0
Wadi Fira,2015,20-24,303753.0
Wadi Fira,2015,25-29,367427.0
Wadi Fira,2015,30-34,447848.0
Wadi Fira,2016,0-4,205618.0
Wadi Fira,2016,5-9,436752.0
Wadi Fira,2016,10-14,181991.0
Wadi Fira,2016,15-19,146710.0
Wadi Fira,2016,20-24,39087.0
Wadi Fira,2016,25-29,105545.0
Wadi Fira,2016,30-34,412665.0
Wadi Fira,2017,0-4,451679.0
Wadi Fira,2017,5-9,69328.0
Wadi Fira,2017,10-14,65690.0
Wadi Fira,2017,15-19,239007.0
Wadi Fira,2017,20-24,367851.0
Wadi Fira,2017,25-29,60223.0
Wadi Fira,2017,30-34,1190500000.0
Wadi Fira,2018,0-4,250976.0
Wadi Fira,2018,5-9,37299.0
Wadi Fira,2018,10-14,46816.0
Wadi Fira,2018,15-19,172532.0
Wadi Fira,2018,20-24,486199.0
Wadi Fira,2018,25-29,126201.0
Wadi Fira,2018,30-34,451125.0
Wadi Fira,2019,0-4,39565.0
Wadi Fira,2019,5-9,277871.0
Wadi Fira,2019,10-14,303502.0
Wadi Fira,2019,15-19,1565645000.0
Wadi Fira,2019,20-24,300040.0
Wadi Fira,2019,25-29,344584.0
Wadi Fira,2019,30-34,32736.0
Wadi Fira,2020,0-4,483745.0
Wadi Fira,2020,5-9,20590.0
Wadi Fira,2020,10-14,266138.0
Wadi Fira,2020,15-19,212857.0
Wadi Fira,2020,20-24,255399.0
Wadi Fira,2020,25-29,312130.0
Wadi Fira,2020,30-34,161947.0
Wadi Fira,2021,0-4,396108.0
Wadi Fira,2021,5-9,359698.0
Wadi Fira,2021,10-14,340141.0
Wadi Fira,2021,15-19,0.0
Wadi Fira,2021,20-24,115011.0
Wadi Fira,2021,25-29,462073.0
Wadi Fira,2021,30-34,172947.0
Wadi Fira,2022,0-4,25985.0
Wadi Fira,2022,5-9,0.0
Wadi Fira,2022,10-14,202307.0
Wadi Fira,2022,15-19,242141.0
Wadi Fira,2022,20-24,56213.0
Wadi Fira,2022,25-29,327230.0
Wadi Fira,2022,30-34,358470.0
Wadi Fira,2023,0-4,461698.0
Wadi Fira,2023,5-9,163691.0
Wadi Fira,2023,10-14,419757.0
Wadi Fira,2023,15-19,401065.0
Wadi Fira,2023,20-24,349602.0
Wadi Fira,2023,25-29,162015.0
Wadi Fira,2023,30-34,252715.0
Wadi Fira,2024,0-4,323996.0
Wadi Fira,2024,5-9,374170.0
Wadi Fira,2024,10-14,386774.0
Wadi Fira,2024,15-19,381400.0
Wadi Fira,2024,20-24,161898.0
Wadi Fira,2024,25-29,195957.0
Wadi Fira,2024,30-34,145817.0
Wadi Fira,2025,0-4,405381.0
Wadi Fira,2025,5-9,152277.0
Wadi Fira,2025,10-14,276224.0
Wadi Fira,2025,15-19,144205.0
Wadi Fira,2025,20-24,423157.0
Wadi Fira,2025,25-29,144033.0
Wadi Fira,2025,30-34,149400.0
Wadi Fira,2026,0-4,0.0
Wadi Fira,2026,5-9,0.0
Wadi Fira,2026,10-14,405896.0
Wadi Fira,2026,15-19,226083.0
